2	201549631	+
2	201550524	+
2	201552859	+
2	201553688	+
2	201554096	+
2	201554384	+
2	201556892	+
2	201620184	-
2	201644870	-
2	201646716	+
2	201700267	-
2	201762737	+
2	201790461	+
2	201808681	+
2	201824548	+
2	201927439	+
2	202032770	-
2	202033855	+
2	202073255	+
2	202075410	-
2	202178660	-
2	202179297	+
2	202201384	-
2	202206182	-
2	202231696	+
2	202265736	+
2	202276431	+
2	202278108	+
2	202291332	+
2	202293051	+
2	202333439	+
2	202336024	-
2	202336739	+
2	202357076	-
2	202374769	-
2	202376327	+
2	202505012	-
2	202520401	+
2	202614214	+
2	202614853	+
2	202615769	+
2	202616700	+
2	202617284	+
2	202617695	+
2	202617983	+
2	202619185	-
2	202634969	+
2	202773150	-
2	202840331	-
2	202874261	-
2	202912214	+
2	202924609	+
2	202995194	+
2	203014608	+
2	203040108	+
2	203052285	-
2	203061314	-
2	203074685	-
2	203190780	+
2	203238977	+
2	203259604	+
2	203315390	-
2	203328280	+
2	203328459	-
2	203394345	-
2	203634577	-
2	203672175	-
2	203706475	+
2	203764295	-
2	203772631	-
2	203782037	+
2	203853888	+
2	203936763	+
2	204065706	+
2	204090457	+
2	204219984	-
2	204306842	+
2	204379095	+
2	204470076	-
2	204473834	+
2	204545475	+
2	205253304	-
2	205681990	+
2	205756469	-
2	205900630	+
2	205949091	+
2	205989585	+
2	205993721	-
2	206007880	-
2	206025593	+
2	206040432	+
2	206084605	+
2	206114817	-
2	206159585	+
2	206160843	+
2	206161841	+
2	206161878	+
2	206162228	+
2	206175316	-
2	206203543	+
2	206221315	+
2	206236236	-
2	206259628	-
2	206260066	-
2	206274663	+
2	206410087	-
2	206419292	-
2	206443532	+
2	206606497	-
2	206640073	+
2	206642487	+
2	206651621	-
2	206686517	-
2	206701065	-
2	206737763	-
2	206765357	+
2	206821190	-
2	206798325	+
2	206939518	+
2	207074137	-
2	207109987	-
2	207120884	-
2	207166400	+
2	207173634	+
2	207186717	-
2	207226949	+
2	207235299	-
2	207166120	+
2	207239864	-
2	207260445	+
2	207269275	-
2	207529737	+
2	207580631	-
2	207654781	+
2	207662375	+
2	207680533	-
2	207681590	+
2	207687960	+
2	207711540	+
2	207762598	-
2	207821288	-
2	207868578	-
2	208019638	-
2	208031383	-
2	208054161	-
2	208057248	-
2	208108154	-
2	208121607	-
2	208128137	-
2	208135394	-
2	208142573	-
2	208160740	-
2	208165343	-
2	208208135	+
2	208214724	-
2	208236229	-
2	208255214	+
2	208266255	+
2	208269343	-
2	208359714	+
2	208360631	-
2	208466238	-
2	208469850	+
2	208516908	+
2	208920547	-
2	209072597	-
2	209145241	+
2	209178804	+
2	209178966	+
2	209424047	+
2	209721913	-
2	209771832	+
2	209808804	+
2	210002565	+
2	210021421	-
2	210028417	+
2	210030572	+
2	210088226	+
2	210171499	+
2	210187126	-
2	210265963	+
2	210290150	-
2	210324759	+
2	210431249	-
2	210477682	+
2	210617571	+
2	211104934	+
2	211298941	-
2	211375717	-
2	211535653	+
2	211777206	+
2	211778273	+
2	212426263	-
2	212581357	-
2	212795300	+
2	212832161	+
2	212911003	+
2	212999691	-
2	213151972	+
2	213155806	-
2	213266995	-
2	213276552	-
2	213284389	+
2	213758067	+
2	214241676	-
2	214280638	-
2	214411054	+
2	214510196	+
2	214697727	+
2	214725646	-
2	214810181	+
2	214846947	+
2	214847128	+
2	214931542	-
2	215004782	+
2	215274992	+
2	215311956	+
2	215360440	-
2	215436253	+
2	215453688	+
2	215476667	+
2	215530447	-
2	215533133	+
2	215579407	-
2	215611563	-
2	215718043	+
2	215804731	-
2	215869923	+
2	215939308	-
2	215942584	-
2	215996329	-
2	216081866	+
2	216107464	+
2	216156342	-
2	216174896	-
2	216211404	+
2	216217045	+
2	216257865	-
2	216259595	+
2	216303325	+
2	216351403	+
2	216385288	-
2	216412383	+
2	216479030	-
2	216483032	-
2	216498825	+
2	216590426	-
2	216594359	+
2	216610342	-
2	216632828	+
2	216672105	-
n	o	none
2	216785774	-
2	216793489	-
n	o	none
2	216805737	-
2	216854389	-
2	216859458	-
2	216866332	-
n	o	none
2	216870441	-
2	216859948	+
n	o	none
2	217251556	+
2	216694404	+
2	217283370	+
2	217284019	-
2	217693895	+
2	217760547	-
2	217799588	-
2	217900513	-
2	217978707	+
2	218034960	+
2	218059155	-
2	218125289	+
2	218162841	-
2	218200434	+
2	218217141	+
2	218255319	+
2	218259496	+
2	218264129	-
2	218269651	+
2	218274197	-
2	218280125	-
2	218326889	-
2	218341911	+
2	218354075	+
2	218356857	+
2	218366661	-
2	218382029	+
2	218398256	+
2	218398743	-
2	218402646	+
2	218419121	+
2	218450251	-
2	218500729	-
2	218568580	+
2	218589214	-
2	218607855	+
n	o	none
2	218633329	-
2	218658764	+
2	218663892	-
2	218672069	+
2	218710835	+
2	218781749	+
2	218818690	+
2	218822308	-
2	218823090	+
2	218841599	+
2	218859805	+
2	218880852	+
2	218900811	-
2	218916184	-
2	218944629	-
2	218953401	-
2	218959666	+
2	218975393	+
2	218981087	-
2	218990189	-
2	219001645	-
2	219002215	+
2	219002846	-
2	219054424	-
2	219058688	-
n	o	none
2	219069355	-
2	219102434	+
2	219161465	-
2	219171897	-
2	219176225	+
2	219195237	+
2	219209772	-
2	219219380	-
2	219229783	+
2	219236598	-
2	219245455	+
2	219249710	-
2	219253243	+
2	219279342	+
2	219289623	-
2	219294111	-
2	219299002	+
2	219327407	-
2	219358870	-
2	219372043	-
2	219388496	+
2	219418377	+
2	219425071	-
2	219427477	+
2	219434843	+
2	219482073	-
2	219497611	-
2	219498865	+
2	219514170	+
2	219538954	-
2	219543663	+
2	219547211	-
2	219549073	-
2	219550728	-
2	219559083	+
2	219569162	+
2	219590687	-
2	219597857	+
2	219625059	-
2	219627394	+
2	219645090	+
2	219684030	-
2	219685381	+
2	219697799	+
2	219903900	-
2	219906502	-
2	220048822	-
2	220105656	+
2	220127546	+
2	220450679	+
2	220776818	+
2	221162771	+
2	221418027	-
2	221532668	+
2	221572506	+
2	221592441	+
2	221609324	+
2	221944223	+
2	221961737	+
2	222044525	-
2	222199887	-
2	222298147	+
n	o	none
2	222318275	+
2	222404985	+
2	222424543	+
2	222452400	-
2	222498291	+
2	222503883	-
n	o	none
2	222566899	-
2	222671658	+
2	222677677	-
2	222698623	-
2	222726457	+
2	222860942	+
2	222904640	-
2	222917387	-
2	222945930	-
2	223052190	+
2	223248498	-
2	223398267	-
2	223498773	+
2	223505476	+
2	223596940	-
2	223704621	+
2	223667680	-
2	223855716	-
2	223957463	+
2	223965701	-
2	223975045	-
2	224169664	+
2	224294930	+
2	224378698	-
2	224464682	+
2	224470150	-
2	224499387	-
2	224703764	-
2	224765090	-
2	225010461	-
2	225399710	+
n	o	none
n	o	none
2	225761559	+
2	225992981	-
2	226180044	-
2	226658710	-
2	226731312	-
2	226800146	+
2	226804036	+
2	226835581	+
2	226968989	-
2	227002714	-
2	227164624	+
2	227221052	-
2	227325151	+
2	227362038	-
2	227472132	+
2	227472152	+
2	227610090	-
2	227616998	-
n	o	none
2	227683763	-
2	227763052	-
2	227778510	-
2	227801840	+
2	227805739	+
2	227870083	-
2	227871054	+
2	227887631	+
2	227979955	-
2	228169743	+
2	228352120	-
2	228475224	-
2	228683537	-
2	228753324	+
2	228850526	-
2	229003886	+
2	229236340	-
2	229357629	-
2	229606238	+
2	229701794	+
2	229763837	-
2	229894346	+
2	229922302	+
2	229937814	-
2	229942728	+
2	229973315	+
2	230034982	-
2	230058229	-
2	230121370	+
2	230138601	+
2	230165186	-
2	230203110	+
2	230327184	+
2	230410700	-
2	230415942	+
2	230507101	+
2	230515023	+
2	230520594	-
2	230573167	-
2	230584815	-
2	230587121	+
2	230690065	-
2	230712842	+
2	230725143	-
2	230752141	+
2	230836909	+
2	230864639	+
2	230886474	+
2	230907318	-
2	230924567	+
2	230957593	+
2	230984368	-
2	230990324	+
2	231037523	+
2	231052040	+
2	231056845	+
2	231108230	-
2	231133462	+
2	231198546	+
2	231256097	+
2	231362708	+
2	231388976	+
2	231395710	+
2	231433923	-
2	231437101	-
2	231452195	+
2	231453531	-
2	231455800	-
2	231456444	-
2	231460371	-
2	231493708	-
2	231497090	-
2	231501990	-
2	231508420	-
2	231523187	-
2	231559903	+
2	231585864	+
2	231592864	+
2	231645998	-
2	231706895	+
2	231711525	+
2	231732433	-
n	o	none
2	231781671	+
2	231789481	-
2	231809846	+
2	231892242	-
2	231921809	-
2	231961245	+
2	231978488	-
2	232172653	+
2	232343116	+
2	232349754	-
2	232368576	+
2	232378724	+
2	232379635	-
2	232385750	-
2	232406844	+
2	232415818	-
2	232420661	-
2	232442034	+
2	232456125	+
2	232479827	-
2	232520388	+
2	232525993	+
2	232539692	+
2	232543883	-
2	232550659	+
2	232580948	-
2	232606057	+
2	232649849	+
2	232697299	+
2	232729523	-
2	232760146	-
2	232765802	-
2	232782665	+
2	232828653	+
2	232857270	+
2	232878701	-
2	233012614	+
2	233032672	+
2	233059967	+
2	233205199	+
2	233210051	+
2	233275727	+
2	233288676	+
2	233307816	+
2	233351132	-
2	233354494	+
2	233379843	-
2	233475520	-
2	233545482	+
2	233585439	+
2	233603553	+
2	233617633	+
2	233636448	+
2	233647926	+
2	233671898	+
2	233681901	+
2	233691607	+
2	233693434	-
n	o	none
2	233718736	+
2	233721522	-
n	o	none
2	233738952	+
2	233742750	-
2	233747214	+
2	233750617	+
2	233754305	-
2	233760270	+
2	233775679	+
2	233833416	-
2	233865437	-
2	233917373	+
2	233946146	-
2	234050679	+
2	234082259	+
2	234109081	+
2	234222838	+
2	234329483	+
2	234438328	+
2	234444590	-
2	234455157	-
2	234493041	-
2	234682668	+
2	234743542	-
2	234803808	-
2	234952017	+
2	235084822	-
2	235147016	-
2	235177896	+
2	235494043	+
2	235505553	+
2	235773855	-
2	235882362	-
2	236037250	+
2	236072295	+
2	236153071	-
2	236165236	-
2	236167418	+
2	236193459	-
2	236210373	-
2	236324147	-
2	236367560	+
2	236391074	+
2	236407846	-
2	236567787	+
2	236733289	+
2	237015204	-
2	237048599	-
2	236910797	-
2	237085882	+
2	237122910	-
2	237257091	+
2	237324003	-
2	237421420	-
2	237428920	-
2	237485428	+
2	237510931	+
2	237563165	+
2	237566574	+
2	237574322	-
2	237591020	+
2	237612977	+
2	237627587	+
2	237798389	+
2	237858893	+
2	237869904	+
2	237966827	+
2	238028971	-
2	238060924	+
2	238100340	+
2	238138668	+
2	238152889	-
2	238158970	+
2	238170402	-
2	238224552	-
2	238231684	+
2	238238267	-
2	238244044	-
2	238289127	+
2	238295392	-
2	238320441	+
2	238412642	+
2	238426742	+
2	238427077	-
2	238454908	+
2	238510690	-
2	238554541	+
2	238735263	-
2	238788648	-
2	238848032	+
2	238919302	-
2	239048168	-
2	239068817	-
2	239085827	-
2	239305462	+
2	239351724	-
2	239401436	+
2	239578301	+
2	239625698	+
2	239734956	+
2	239762860	+
2	239892450	-
2	239943015	-
2	240029491	-
n	o	none
2	240045077	-
2	240079433	+
2	240109102	+
2	240126563	-
2	240139026	-
2	240227560	-
2	240289216	+
2	240435663	+
2	240449315	-
2	240456001	+
2	240479422	-
2	240560054	+
2	240565804	+
2	240582700	-
2	240586734	+
2	240605430	+
2	240672530	+
2	240676418	-
2	240686334	+
2	240691866	+
2	240701204	-
2	240713761	-
2	240868824	+
2	240886048	-
2	240906330	+
2	240954617	-
2	240981515	-
2	240998618	+
2	241010045	-
2	241015599	-
2	241072169	-
2	241106099	-
2	241118725	+
2	241149576	+
2	241188509	+
2	241227264	-
2	241315100	+
2	241351340	-
2	241356285	+
2	241477905	+
2	241478316	+
2	241492670	-
2	241544403	-
2	241551424	+
2	241581922	+
2	241584405	-
2	241584968	+
2	241637213	+
2	241675747	-
2	241687085	+
2	241724615	-
2	241734602	+
2	241734715	-
2	241754793	-
2	241776822	+
2	241800916	-
2	241808312	-
2	241809065	+
2	241844380	+
2	241849884	-
2	241869600	+
2	241881363	+
2	241893988	-
2	241970683	+
2	242001209	+
2	242025183	-
2	242047695	-
2	242087351	-
2	242088633	+
2	242119856	-
2	242122287	+
2	242175181	+
3	11745	+
3	53348	-
3	109707	-
3	196763	+
3	282689	-
3	308714	-
3	363370	-
3	536062	+
3	617789	-
3	857124	+
3	1008135	+
3	1065580	-
3	1092658	+
3	1394173	-
3	1595777	-
3	1730070	+
3	1905651	+
3	1962381	-
3	2088933	-
3	2098813	+
3	2110409	-
3	2362258	+
3	2985231	-
3	3039033	-
3	3066324	-
3	3102913	+
3	3126933	+
3	3144628	-
n	o	none
3	3250687	-
3	3700814	-
3	3799431	+
3	3981981	-
3	4303332	+
3	4414580	-
3	4490312	-
3	4493345	+
3	4749192	-
3	4750333	+
3	4793222	-
3	4896806	-
3	4979437	+
3	5068676	-
3	5080212	-
3	5086178	-
3	5099627	+
3	5122249	+
3	5156905	-
3	5187172	-
3	5187646	+
3	5250177	-
3	5252926	-
3	5255535	-
3	5962842	+
3	6148484	+
3	6208269	+
3	6490460	+
3	6631008	-
3	6692319	+
3	6770001	+
3	6773037	-
3	6892632	-
3	7519741	-
3	7606890	-
3	7951263	-
3	8079322	+
3	8364529	-
3	8359344	-
3	8501807	+
3	8573726	-
3	8619386	-
3	8682943	+
3	8733802	+
3	8750381	-
3	8775402	-
3	8931495	+
3	8980591	-
3	9014123	+
3	9192493	+
3	9216895	+
3	9249742	+
3	9292588	-
3	9348443	+
3	9362971	+
3	9349689	-
3	9397615	+
3	9498361	-
3	9600748	+
3	9649433	+
3	9703826	+
3	9731729	+
3	9749944	+
3	9757347	-
3	9779967	-
3	9792495	+
3	9808086	+
3	9812762	-
3	9837849	-
3	9866711	-
3	9890574	+
3	9902612	+
3	9917074	+
3	9919051	-
3	9933793	+
n	o	none
3	9945542	-
3	9947404	+
3	9958717	+
3	9962682	-
3	9986885	+
3	10000647	-
3	10004048	-
3	10014235	-
3	10026370	+
3	10037552	+
3	10057973	-
3	10081317	-
3	10115675	+
3	10141778	+
3	10164919	+
3	10248023	+
3	10284419	+
3	10285666	-
3	10285754	+
3	10293131	-
3	10324023	-
3	10330229	+
3	10394489	-
3	10566255	-
3	10626015	-
3	10759350	-
3	10767464	+
3	10816201	+
3	10992186	+
3	11006098	-
3	11137093	+
3	11234256	-
3	11272309	+
3	11290406	-
3	11488300	-
3	11529488	-
3	11556069	-
3	11607184	+
3	11611602	+
3	11790442	-
3	11859674	+
3	11878830	-
3	11900011	+
3	11906527	+
3	11909634	-
3	11952788	-
3	12004388	+
3	12070195	+
3	12153068	-
3	12165299	-
3	12257801	-
3	12287368	+
3	12328003	+
3	12484421	+
3	12511095	-
3	12514706	+
3	12514934	-
3	12557057	+
3	12576961	-
3	12582101	-
3	12673699	+
3	12733528	-
3	12787393	-
3	12796472	+
3	12832219	-
3	12834485	-
3	12877522	-
3	12897043	-
3	13052967	-
3	13316235	-
3	13460294	-
3	13460424	-
3	13476982	-
3	13479724	+
3	13549125	+
3	13650696	+
3	13816258	-
3	13926813	+
3	13933056	+
3	13937273	+
3	14089107	-
3	14112077	-
3	14125015	+
3	14144637	+
3	14145147	-
3	14178817	+
3	14272373	-
3	14348451	-
3	14394648	+
3	14402576	+
3	14489107	-
3	14530982	-
3	14572852	-
3	14602035	+
3	14648194	-
3	14651762	+
3	14675141	+
3	14764952	-
3	14799331	-
3	14810853	+
3	14920347	-
3	14947583	+
3	15009611	-
3	15070073	-
3	15131848	-
3	15141380	+
3	15151833	-
3	15206152	+
3	15254184	+
3	15254353	-
3	15339749	+
3	15375373	-
3	15381275	-
3	15427598	+
3	15433110	-
3	15436171	-
3	15450133	-
3	15496239	-
3	15506623	-
3	15560699	-
3	15601341	+
3	15667236	-
3	15697298	-
3	15731877	+
3	15732252	+
3	15738515	+
3	15873771	+
3	15878047	+
3	16174680	+
3	16257061	-
3	16265160	+
3	16275060	-
3	16313574	-
3	16314439	+
3	16339308	+
3	16345126	+
3	16524800	+
3	16524771	+
3	16586792	-
3	16647666	-
3	16692745	-
3	16802651	+
3	17042742	-
3	17157162	-
3	17333126	+
3	17465150	+
3	17664963	+
3	17706058	-
3	17871729	-
3	17877455	-
3	17990023	+
3	18013226	+
3	18345377	-
3	18408680	-
3	18445024	+
3	18538673	+
3	18954943	-
3	19148510	+
3	19314848	-
3	19879472	-
3	19940269	-
3	19947097	+
3	19979961	-
3	19996803	+
3	20007852	-
3	20012452	+
3	20040446	+
3	20137565	+
3	20160593	-
3	20174244	+
3	20268965	-
3	20388249	+
3	20507644	-
3	21006730	-
3	21405737	+
3	21412218	-
3	21542789	+
3	21942566	+
3	22381720	+
3	22670201	-
3	22811390	-
3	22904135	+
3	22989823	+
3	23134372	+
3	23194929	-
3	23203020	+
3	23273807	+
3	23389661	-
3	23613661	-
3	23641489	-
3	23804024	-
3	23805955	+
3	23878981	-
3	23889951	-
3	23916591	+
3	23945286	+
3	24096269	-
3	24117153	-
3	24430748	+
3	24455136	-
3	24494087	+
3	24496259	-
3	24521362	-
3	24555834	+
n	o	none
3	25020166	-
3	25025007	+
3	24687887	+
3	25324174	+
3	25352284	-
3	25441164	-
3	25555543	-
3	25597978	-
3	25618132	-
3	25664873	-
3	25686896	+
3	25718944	-
3	25749488	+
3	25754925	+
3	25782917	+
3	25858525	-
3	26015669	+
3	26216322	+
3	26346681	-
3	26614261	-
3	26622772	+
n	o	none
3	27106484	-
3	27214816	-
3	27265580	-
3	27372721	-
3	27462506	+
3	27486247	+
3	27513871	+
3	27525353	+
3	27547757	-
3	27624202	-
n	o	none
3	27632942	+
3	27703129	-
3	27712910	+
3	27715949	-
3	27797552	+
3	27830886	-
3	27916774	-
3	28241584	+
3	28315003	-
3	28348721	+
3	28427963	-
3	28447725	+
3	28574791	+
3	29087396	+
3	29054570	-
3	29390848	+
3	29526251	-
3	29797652	-
3	29926811	-
3	30518833	+
3	30521664	-
3	30606601	+
3	30626423	-
3	30697661	+
3	30726197	-
3	31161704	-
3	31181751	-
3	31228715	+
3	31269007	+
3	31452832	+
3	31532638	+
3	31657912	-
3	31704058	+
3	31794470	+
3	31981750	+
3	32030196	+
3	32037526	+
3	32045873	+
3	32063974	-
3	32105689	+
3	32151083	-
3	32190747	+
3	32236688	-
3	32238679	+
3	32243847	-
3	32258940	+
3	32391698	+
3	32481312	-
3	32506283	-
3	32507955	+
3	32525974	-
3	32592972	-
3	32620903	-
3	32635222	-
3	32685145	+
3	32730635	-
3	32752910	+
3	32785646	+
3	32817997	+
3	32951644	+
3	32996609	-
3	33033863	+
3	33077204	+
3	33090421	-
3	33103008	+
3	33114014	+
3	33150043	-
3	33190233	-
3	33277025	+
3	33388336	-
3	33414150	+
3	33491983	-
3	33496245	-
3	33554636	+
3	33727250	-
3	33771963	+
n	o	none
3	33793644	-
n	o	none
3	33798571	+
3	33956972	+
3	34203244	+
3	34524818	-
3	34872641	+
3	35215705	-
3	35256840	-
3	35638945	+
3	35650197	-
3	35744476	+
3	35871866	+
3	36169767	-
3	36380503	+
3	36616006	-
3	36685040	+
3	36712421	-
3	36767117	-
3	36819276	-
3	36823151	-
3	36826819	-
3	36880184	-
3	36968191	-
3	36973117	-
3	36976316	+
3	36985043	-
3	36993350	+
3	37016523	-
3	37052626	-
3	37093133	-
3	37134658	+
3	37140327	+
3	37143512	-
3	37182107	+
3	37196204	+
3	37216779	+
3	37241789	-
3	37243191	+
3	37275693	+
3	37341649	+
3	37381062	+
3	37452115	+
3	37573151	-
3	37693655	-
3	37748110	+
3	37789921	-
3	37861880	+
3	37969404	+
3	37988059	+
3	38007496	-
3	38014568	+
3	38039205	+
3	38051759	+
3	38103129	-
3	38125292	-
3	38138478	+
3	38165089	+
3	38265812	+
3	38270283	-
3	38282294	+
3	38303773	-
3	38325237	-
3	38346760	+
3	38451027	-
3	38453890	+
3	38496127	+
3	38505480	-
3	38515448	-
3	38526802	-
3	38548057	-
3	38696802	-
3	38823902	+
3	38845764	-
3	39025987	+
3	39052013	+
3	39095222	-
3	39107680	+
3	39138206	+
3	39141855	-
3	39152906	+
3	39161270	+
3	39183210	-
3	39214199	+
3	39263495	-
3	39285985	+
3	39329709	+
3	39334979	+
3	39338129	-
3	39358545	+
3	39383370	+
3	39406716	+
3	39411054	+
3	39467198	+
3	39643638	+
3	39808914	+
3	39970125	+
3	40061110	-
3	40209005	+
3	40238608	+
3	40309707	+
3	40313802	-
3	40322715	-
3	40387184	+
3	40457292	+
3	40477113	+
3	40498891	-
3	40477131	+
3	40524878	+
3	40586535	-
3	40596207	-
3	40603125	-
3	40699066	-
3	40761545	+
3	40719859	+
3	40970541	-
3	41162287	-
3	41189041	+
3	41194741	+
3	41246599	-
3	41687868	-
3	41766615	-
3	41859350	-
3	41868998	-
3	41899111	-
3	41955445	+
3	41977008	+
3	42013802	+
3	42051181	-
3	42145646	-
3	42221840	+
3	42257825	-
3	42264985	+
3	42321005	+
3	42340588	+
3	42397083	-
3	42469640	+
3	42489299	+
3	42506465	-
3	42547969	-
3	42581840	+
3	42600655	+
3	42601961	-
3	42653697	+
3	42676189	-
3	42685537	+
3	42692663	-
3	42702541	+
3	42705756	-
3	42732575	+
3	42770600	+
3	42782908	-
3	42804752	+
3	42785087	-
3	42809414	+
3	42856005	-
3	42889361	+
3	42906142	+
3	42934252	-
3	42809483	+
3	42979087	+
3	43037121	+
3	43079229	-
3	43087479	+
3	43286512	+
3	43314951	+
n	o	none
3	43346923	-
3	43354859	-
3	43472477	+
3	43484972	-
3	43690108	+
3	43778961	-
3	43996896	+
3	43998081	-
3	44071087	+
3	44114212	+
3	44115818	-
3	44117299	+
3	44241886	+
3	44337941	-
3	44338119	+
3	44421127	-
3	44424134	+
3	44431705	-
3	44494847	-
3	44524744	-
3	44528955	-
3	44555193	+
3	44556985	-
3	44578223	+
3	44579938	-
3	44584888	+
3	44617128	-
3	44648732	+
3	44667412	+
3	44709311	-
3	44712643	+
3	44729596	+
3	44737661	-
3	44761721	+
3	44861904	+
3	44874608	+
3	44899178	+
3	44915257	-
3	44937673	+
3	44975241	+
3	45001548	+
3	45034474	-
3	45082277	-
3	45159774	-
3	45224466	-
3	45255409	-
3	45388561	+
3	45483974	-
3	45555394	+
3	45676369	-
3	45689056	+
3	45742675	+
3	45749627	+
3	45755449	-
3	45823316	-
3	45883640	-
3	45886509	+
3	45903187	+
3	45917903	-
3	45940933	+
3	46016990	-
3	46023296	+
3	46142358	-
3	46130890	+
3	46201711	-
3	46310591	-
3	46353864	+
3	46364391	-
3	46370946	+
3	46407166	+
3	46416524	-
3	46435645	-
3	46494611	+
3	46515385	-
3	46557398	+
3	46574534	+
3	46612525	+
3	46650510	+
3	46668995	-
3	46694528	+
3	46719583	-
3	46742350	-
3	46798123	+
3	46809359	-
3	46829542	-
3	46835111	-
3	46877721	+
3	46918807	-
3	46921726	-
3	46979666	+
3	47010824	+
3	47016428	-
3	47028855	+
3	47164186	+
3	47227998	-
3	47250523	-
3	47282917	+
3	47346950	+
3	47379089	-
3	47381011	+
3	47413681	-
3	47469777	+
3	47495640	-
3	47499841	+
3	47560229	-
3	47562238	-
3	47585269	-
3	47601715	-
3	47663626	+
3	47802909	+
3	47818005	+
3	47849555	+
3	47850690	-
3	47931808	-
3	47960327	-
3	48039267	+
3	48094801	-
3	48120669	-
3	48157146	-
3	48161176	+
3	48180328	+
3	48181547	+
3	48196564	+
3	48223347	+
3	48241100	+
3	48256350	-
3	48288587	+
3	48290793	-
3	48290722	-
3	48306842	-
3	48316360	-
3	48372219	+
3	48379834	+
3	48403854	-
3	48432164	-
3	48440352	-
3	48440257	+
3	48446710	+
3	48465811	+
3	48467798	-
3	48517684	-
3	48549961	-
3	48561718	-
3	48564073	-
3	48578902	-
3	48599002	-
3	48620759	-
3	48625723	-
3	48636463	-
3	48644194	-
3	48663776	+
3	48672455	+
3	48673844	-
3	48688003	-
3	48744597	-
3	48847572	+
3	48856926	-
3	48917782	-
3	48918821	+
3	48979918	-
3	48985049	-
3	48989889	+
3	49007062	+
3	49015488	-
3	49020148	-
3	49020459	+
3	49020618	-
3	49024325	-
3	49029316	+
3	49029707	-
3	49083233	+
3	49095932	-
3	49099854	-
3	49108046	-
3	49121114	-
3	49140086	-
3	49162535	-
3	49171598	+
3	49177634	-
3	49198428	+
3	49252129	-
3	49260085	+
3	49268596	-
3	49274120	+
3	49277144	-
3	49357176	-
3	49359139	-
3	49365145	-
3	49412212	+
3	49416778	-
3	49422333	-
3	49467115	-
3	49468713	+
3	49549306	-
3	49554477	+
3	49640483	-
3	49674014	+
3	49683947	-
3	49689538	+
3	49716829	-
3	49716844	-
3	49724294	-
3	49758483	+
3	49775285	+
3	49790732	-
3	49803261	+
3	49805209	-
3	49806137	-
3	49828601	-
3	49857988	-
3	49863375	-
3	49873347	-
3	49887002	-
3	49899302	+
3	49903845	+
3	49907160	-
3	49940007	+
3	50088919	+
3	50099603	-
3	50116022	-
3	50155045	+
3	50173326	+
3	50191610	+
3	50205246	+
3	50226292	+
3	50227436	+
3	50239618	+
3	50260303	+
3	50266631	-
3	50267558	+
3	50279087	+
3	50287732	-
3	50292831	-
3	50296402	-
3	50299890	-
3	50317790	-
3	50320027	-
3	50329782	-
3	50337511	+
3	50341106	+
3	50341110	-
3	50347330	-
3	50350845	+
3	50354750	-
3	50362613	-
3	50365334	+
3	50419781	+
3	50558025	-
3	50569152	+
3	50599879	-
3	50606489	-
3	50611520	+
3	50669989	+
3	50675080	+
3	50674927	+
3	50685551	-
3	50719482	-
3	50786674	-
3	50876712	-
3	51385291	+
3	51391285	+
3	51395867	-
3	51538719	+
3	51611438	-
3	51662693	+
3	51694465	-
3	51707068	+
3	51778561	-
3	51817603	+
3	51826883	+
3	51861615	+
3	51872178	+
3	51873596	+
3	51873721	-
3	51894876	-
3	51933429	-
3	51942345	+
3	51951849	-
3	51955381	+
3	51957454	-
3	51968510	-
3	51971426	+
3	51983340	+
3	51993522	-
3	52048919	-
3	52075226	-
3	52193170	+
3	52198086	+
3	52217016	-
3	52221080	-
3	52228612	-
3	52239256	+
3	52245759	+
3	52254434	-
3	52268278	-
3	52287089	+
3	52288580	-
3	52294219	-
3	52316319	+
3	52373652	+
3	52401008	-
3	52410660	+
3	52433035	-
3	52451100	-
3	52455118	+
3	52495338	+
3	52524385	-
3	52534013	+
3	52545352	-
3	52551846	-
3	52560570	+
3	52681156	+
3	52688882	+
3	52689248	+
3	52690744	+
3	52691378	+
3	52692736	+
3	52694486	-
3	52704955	+
3	52708444	-
3	52732547	+
3	52734735	+
3	52753526	+
3	52777595	+
3	52794768	+
3	52812962	-
3	52823935	+
3	52833114	-
3	52836219	-
3	52846463	-
3	52848085	-
3	52903572	-
3	53046166	+
3	53064283	-
3	53088483	-
3	53156009	+
3	53224712	-
3	53283429	-
3	53290640	+
3	53328963	+
3	53333060	-
3	53387713	-
3	53474700	-
3	53530322	-
3	53797764	-
3	53812335	-
3	53846568	+
3	53858994	-
3	53867066	-
3	53884417	-
3	54047749	-
3	54122547	+
3	54626215	+
3	54632122	-
3	54874605	-
3	54918231	-
3	55166910	-
3	55178172	+
3	55226862	+
3	55335462	-
3	55360443	-
3	55465715	-
3	55487699	+
3	55493830	-
3	55508311	-
3	55610603	+
3	55657206	-
3	55852492	-
3	56072104	+
3	56185104	+
3	56557161	+
3	56620132	-
3	56727418	-
3	56940040	+
3	57060664	+
3	57078943	+
3	57089982	-
3	57134142	+
3	57197838	-
3	57227726	+
3	57268342	-
3	57293699	-
3	57493667	+
3	57512450	+
3	57519669	-
3	57530345	-
3	57536252	-
3	57548838	+
3	57556274	+
3	57571363	-
3	57597531	+
3	57619447	+
3	57625454	-
3	57628810	+
3	57693205	+
3	57755450	+
3	57800056	-
3	57941818	+
3	58008398	+
3	58162547	-
3	58174478	-
3	58180009	+
